BatchID,THC,CBD,BMyrcene,BCaryophyllene,DLimonene,APinene,BPinene,AHumulene,terpinolene,Camphene,ATerpinene,GTerpinene,ATerpineol,d3Carene,Fenchol,Fenchone,APhellandrene,linalool,Ocimene,CaryophylleneOxide,cisNerolidol,Eucalyptol,Geraniol,Guaiol,Isopulegol,pCymene,transNerolidol,ABisabolol
171,761.15707,1.82416,11.89,2.92,26.97,3.17,3.63,0,0.75,0,0,0,0,0,0,0,0,1.39,0.99,0,0,0,0,0,0,0,0,0
172,769.6552,1.69261,10.91,2.65,26.11,3,3.81,0,0.72,0,0,0,0,0,0,0,0,1.24,0.98,0,0,0,0,0,0,0,0,0
173,741.3281,1.34181,7.41,3.62,17.4,2.45,2.77,0.86,1.02,0,0,0,0,0,0,0,0,1.12,0.9,0,0,0,0,0,0,0,0,0
174,774.08915,1.14,11.38,11.48,8.54,0,0.92,3.29,2.67,0,0,0,0,0,0,0,0,3.09,0,0,0,0,0,2.75,0,0,2.12,1.93
175,711.85213,1.9294,52.45,2.3,6.14,2.71,1.42,0,2.03,0,0,0,0,0,0,0,0,0.74,4.29,0,0,0,0,0,0,0,0,0
176,718.31562,1.88555,50.25,4.47,6.44,2.74,2.05,0.9,2.24,0,0,0,0,0,0,0,0,1.29,3.85,0,0,0,0,0,0,0,0,0
177,761.97268,1.74523,7.94,3.56,21.27,3.01,3.54,0.71,1.23,0.54,0,0,0,0,0,0,0,1.24,1,0,0,0,0,0,0,0,0,0
178,912.95148,0,13.09,3.58,6.3,0.73,1.07,0.83,8.07,0,0,0,0,0,0,0,0,0.99,0.89,0,0,0,0,0,0,0,0,0
179,947.87467,0,9.02,3.05,5.34,1.56,1.52,0,10.05,0,0,0,0,0,0,0,0,0.74,1.01,0,0,0,0,0,0,0,0,0
180,736.89048,0.877,25.7,2.63,9.8,1.87,2.91,0,27.17,0,0.85,0,0,1.56,0,0,0,1.05,1.63,0,0,0,0,0,0,0,0,0
181,738.18844,1.86801,29.92,4.4,18.5,5.69,4.47,0.97,6.24,0,0,0,0,0,0,0,0,1.43,1.57,0,0,0,0,0,0,0,0,0
182,741.02115,1.6663,7.49,6.96,31.87,4.47,4.76,1.43,0.75,0,0,0,0,0,0,0,0,1.72,2.15,0,0,0,0,0,0,0,0,0
183,712.66774,0.76299,13.84,7.96,15.07,1.38,2.3,1.43,4.38,0,0,0,0,0,0,0,0,1.43,0,0,0,0,0,0,0,0,0,0
184,775.34693,1.01732,14.06,3.85,16.3,2.69,2.66,0.77,1.45,0,0,0,0,0,0,0,0,1.09,1.94,0,0,0,0,0,0,0,0,0
185,711.44871,0.59636,40.83,5.82,15.51,2.21,2.89,1.01,7.45,0,0,0,0,0,0,0,0,1.23,5.75,0,0,0,0,0,0,0,0,0
186,827.85379,1.84,3.94,14.82,10.54,0.78,1.13,4.43,0.92,0,0,0,0,0,0,0,0,1.96,0.53,0,0,0,0,0,0,0,0.44,1.72
187,697.90783,1.96448,32.03,3.07,7,1.51,2.27,0,23.25,0,0.79,0,0,1.29,0,0,0,1.21,5.12,0,0,0,0,0,0.98,0,0,0
188,721.54298,2.04341,42.16,2.46,7.11,2.02,2.79,0,19.37,0,0.72,0,0,1.35,0,0,0,0.83,5.54,0,0,0,0,0,0,0,0,0
189,810.68676,1.2,3.92,20.07,13.71,1.32,1.66,5.21,1.34,0,0,0,0,0,0,0,0,1.7,0.94,0,0,0,0,1.22,0,0,1.04,1.17
190,802.17993,0.89,8.76,23.23,10.28,0,1.33,6.33,10.61,0,0,0,0,0,0,0,0,2.47,0,0,0,0,0,0,0,0,2.6,1.59
191,852.3983,1.03,5.34,20.55,11.77,0.9,1.39,6.06,4.37,0,0,0,0,0,0,0,0,3.12,0,0,0,0,0,0,0,0,2.55,1.09
192,761.19215,1.28919,9.16,3.47,14.33,2.17,2.6,0.8,2.52,0,0,0,0,0,0,0,0,1.18,0.8,0,0,0,0,0,0,0,0,0
193,727.09439,1.58737,41.95,6.33,14.86,2.06,2.9,1.31,7.12,0,0,0,0,0,0,0,0,1.36,6.15,0,0,0,0,0,0,0,0,0
194,784.77468,0.36834,16.62,4.67,16.37,2.8,2.77,1.13,1.48,0,0,0,0,0,0,0,0,1.24,2.36,0,0,0,0,0,0,0,0,0
195,823.20528,0.97,8.64,9.18,8.56,0.98,1.44,2.29,10.92,0,0,0,0,0,0,0,0,1.51,0.76,0,0,0,0,0,0,0,1.4,0
196,835.06062,1.18,1.36,4.32,3.89,0,0,1.06,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,848.65918,1,1.08,3.58,3.02,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0
198,712.22924,1.52598,28.74,2.63,10.68,2.01,3.05,0,29.51,0,0.92,0,0,1.71,0,0,0,0.96,1.92,0,0,0,0,0,0,0,0,0
199,711.41363,1.77154,46.6,2.61,11.3,1.4,1.98,0,1.31,0,0,0,0,0,0,0,0,0.81,6.25,0,0,0,0,0,0,0,0,0
200,731.56709,1.56983,18.05,2.27,16.86,2.38,3.01,0,8.63,0,0,0,0,0,0,0,0,0.99,1.37,0,0,0,0,0,0,0,0,0
201,709.46669,7.68252,25.55,4.21,12.65,2.48,3.24,0.84,20.43,0,0.71,0,0,1.3,0,0,0,1.62,2.95,0,0,0,0,0,0,0,0,0
202,797.11662,1.2,2.17,9.42,8.25,0,0.83,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71,0.71
203,733.26847,1.81539,57.22,2.51,6.46,3.1,2.82,0,6.63,0,0,0,0,0,0,0,0,0.77,4.51,0,0,0,0,0,0,0,0,0
204,738.85496,3.22736,18.35,3.35,14.34,3.19,2.99,0.84,5.21,0,0,0,0,0,0,0,0,1.54,1,0,0,0,0,0,0,0,0,0
205,720.86769,1.65753,51.6,3.02,8.68,1.15,1.13,0,2.91,0,0,0,0,0,0,0,0,0.97,8.39,0,0,0,0,0,0,0,0,0
206,667.90566,1.38566,16.11,4.17,15.6,3.52,3.36,0.95,13.55,0,0,0,0,0.84,0,0,0,0.93,1.55,0,0,0,0,0,0,0,0,0
207,710.57171,2.88533,16.18,3.45,12.57,2.75,2.37,0.87,4.68,0,0,0,0,0,0,0,0,1.5,0.88,0,0,0,0,0,0,0,0,0
208,689.81312,1.74523,12.12,6.2,11.38,1.19,1.7,1.29,3.32,0,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0
209,725.02467,1.71892,43.56,2.88,6.88,0.97,1.35,0,2.32,0,0,0,0,0,0,0,0,0.92,7.02,0,0,0,0,0,0,0,0,0
210,765.40156,1.7,4.83,14.3,11.89,1.07,1.62,3.41,7.81,0,0,0,0,0,0,0,0,2.32,0.51,0,0,0,0,0,0,0,1.28,1.21
211,753.13735,1.36,3.88,13.18,8.44,0,1.04,3.54,3.83,0,0,0,0,0,0,0,0,1.87,0,0,0,0,0,0,0,0,1.76,0.73
212,874.01934,1.73,1.59,4.33,2.3,0,0,1.05,0.34,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0.35,0
213,754.8339,2.8941,16.98,1.64,10.62,1.13,1.6,0,5.48,0,0,0,0,0,0,0,0,1.18,1,0,0,0,0,0,0,0,0,0
214,824.10813,0.73668,5.67,1.86,11.11,1.58,2.02,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,727.2084,0,13.16,2.62,14.69,3.19,3.3,0,12.95,0,0,0,0,0.8,0,0,0,0,1.18,0,0,0,0,0,0,0,0,0
216,778.50413,1.52598,15.13,2.38,14.97,1.89,2.31,0,1.27,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0
217,732.74227,0.85069,10.56,2.78,15.87,1.59,2.22,0,2.9,0,0,0,0,0,0,0,0,0.79,1.04,0,0,0,0,0,0,0,0,0
218,773.18951,0.40342,10.17,2.06,17.38,1.95,2.68,0,1.31,0,0,0,0,0,0,0,0,1.27,0,0,0,0,0,0,0,0,0,0
219,758.89441,1.04363,20.29,2.71,12.56,1.23,2.13,0,6.74,0,0,0,0,0,0,0,0,1.89,1.3,0,0,0,0,0,0,0,0,0
220,739.45132,8.45428,9.2,3.69,19.42,1.29,2.59,0.93,0,0,0,0,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0
221,741.49473,3.03442,32.62,2.38,12.93,1.98,2.21,0,3.55,0,0,0,0,0,0,0,0,1.19,3.91,0,0,0,0,0,0,0,0,0
222,726.93511,1.43,3.5,24.01,12.66,1.43,1.7,5.77,1.84,0,0,0,0,0,0,0,0,3.19,0.88,0,0,0,0,1.17,0,0,1.06,1.12
223,433.99661,251.59376,32.94,2.76,6.32,5.68,3.69,0,12.07,0,0,0,0,0.79,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0.95
224,231.12728,490.54118,19.75,3.97,10.08,3.42,3.39,0.83,19.7,0,0,0,0,1.18,0,0,0,0.82,2.2,0,0,0,0,0,0,0,0,0
225,734.85584,1.81539,31.66,1.59,6.49,0.82,1.35,0,2.69,0,0,0,0,0,0,0,0,0.8,4.79,0,0,0,0,0,0,0,0,0
226,743.35397,1.65753,34.58,2.73,12.71,2.07,2.47,0,3.63,0,0,0,0,0,0,0,0,1.32,3.97,0,0,0,0,0,0,0,0,0
227,739.64426,2.16619,7.1,3.79,14.35,1.01,1.83,0.94,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0
228,761.84113,1.79785,10.37,2.9,16.55,1.86,2.44,0,1.29,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0
229,734.926,1.58737,38.86,1.64,7.64,0.89,1.58,0,3.09,0,0,0,0,0,0,0,0,0.82,5.89,0,0,0,0,0,0,0,0,0
230,742.52959,1.14887,18.35,1.49,12.96,2.16,2.52,0,4.97,0,0,0,0,0,0,0,0,0.85,1.47,0,0,0,0,0,0,0,0,0
231,736.63615,0.86823,36.5,2.3,19.36,3.11,3.87,0,5.56,0,0,0,0,0,0,0,0,0.98,2.68,0,0,0,0,0,0,0,0,0
232,726.92776,1.01732,31,2.06,14.42,4.27,3.83,0,9.05,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0
233,862.54552,1.48,13.21,21.19,7.4,1.04,2.14,6.77,45.63,0,1.16,0.74,0,1.8,0,0,0,1.75,0,0,0,0,0,2.09,0,0,1.18,0
234,802.73769,1.68,6.76,20.49,19.79,1.82,2.59,5.48,1.18,0.38,0,0,0,0,0,0,0,3.89,1.14,0,0,0,0,0.37,0,0,1.67,0.66
235,799.72535,1.6,6.9,16.58,17.58,1.72,2.38,4.45,0.66,0.35,0,0,0,0,0,0,0,2.84,0.94,0,0,0,0,0.26,0,0,1.75,0.48
236,756.80889,1.32,3.87,16.09,7.66,1.08,1.3,4.3,3.22,0,0,0,0,0,0,0,0,1.64,0.87,0,0,0,0,0.59,0,0,1.17,0.42
237,882.69756,1.78,4.04,15.87,7.82,1.12,1.33,4.24,3.25,0,0,0,0,0,0,0,0,1.64,0.9,0,0,0,0,0.62,0,0,1.15,0.45
238,730.29544,0.58759,28.84,4.13,15.61,2.81,3.34,0.8,12.23,0,0,0,0,0,0,0,0,1.96,0.87,0,0,0,0,0,0,0,0.44,0
239,743.7837,0.4385,27.43,3.44,13.02,2.57,3.38,0,21.48,0,0.7,0,0,1.23,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0
240,727.69075,0.7893,2.71,6.4,25.12,4.57,4.08,1.21,0,0,0,0,0,0,0,0,0,0.9,1.62,0,0,0,0,0,0,0,0,0
241,733.75959,0.55251,14.13,4.15,19.88,3.01,3.31,0.82,1.3,0,0,0,0,0,0,0,0,1.49,1.64,0,0,0,0,0,0,0,0,0
242,753.13252,1.2278,22.94,2.55,16.98,1.32,2.37,0,3.72,0,0,0,0,0,0,0,0,1.43,1.15,0,0,0,0,0,0,0,0,0
243,740.29324,1.2278,7.61,3.22,31.38,4.04,4.79,0,0,0.76,0,0,0,0,0,0,0,0.97,0.84,0,0,0,0,0,0,0,0,0
244,797.7242,1.38,15.46,14.3,18.58,2.53,2.91,3.59,1.85,0.35,0,0,0,0,0,0,0,2.96,1.5,0,0,0,0,1.21,0.24,0,1.51,0.59
245,807.13862,1.46,9.43,11.67,9.15,0.91,1.73,3.02,19.6,0,0.52,0.35,0,0.85,0,0,0,3.07,5.13,0,0,0,0,0.84,0.41,0,2.76,0.51
246,827.10382,1.57,9,12.3,11.53,1.14,1.49,2.89,1.27,0,0,0,0,0,0,0,0,3.04,0.38,0,0,0,0,0,0,0,0.81,0.41
247,774.00512,0.58759,64.15,3.61,7.26,3.89,2.01,0,2.49,0,0,0,0,0,0,0,0,0,2.44,0,0,0,0,0,0,0,0,0
248,302.95088,345.02934,13.82,3.18,7.56,1.75,3.06,0.85,38.46,0,1.01,0,0,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
249,913.16363,1.37,5.71,15.19,7.99,0.66,0.98,3.69,0.98,0,0,0,0,0,0,0,0,2.95,0,0,0,0,0,0,0,0,1.36,0.47
250,843.72123,1.18,5.25,23.89,8.39,0.6,1.05,5.86,2.56,0.15,0.1,0,0,0,0,0,0,2.54,0.31,0,0,0,0,0.11,0.25,0,1.59,0.43
251,845.36439,1.76,7.51,14.71,8.15,0.8,0.93,3.48,1.45,0.15,0,0,0,0,0,0,0,2.4,0.88,0,0,0,0,0.39,0.19,0,0.68,0.55
252,874.44026,1.35,5.12,5.99,3.19,0.38,0.42,1.56,0.58,0,0,0,0,0,0,0,0,1.17,0.54,0,0,0,0,0.34,0.65,0,0.57,0.22
253,732.86505,1.52598,15.9,1.89,10.3,2.25,3.72,0.34,33.73,0.26,1.16,0.59,0,2.29,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0
254,730.46207,1.78031,18.59,2.51,15.87,6.93,3.98,0.48,1.83,0.39,0,0,0,0.1,0,0,0,1.37,1.56,0,0,0,0,0,0,0,0.24,0
255,759.43815,0.7016,13.57,2.62,5.79,1.21,2.12,0.48,20.18,0.14,0.62,0.3,0,1.23,0,0,0,0.6,0,0,0,0,0,0,0.1,0,0.14,0
256,871.4628,2.35,14.49,8.37,4.91,0.48,0.7,2.04,0.45,0.09,0.07,0,0,0,0,0,0,2.02,2.12,0,0,0,0,0.38,1.26,0,0.94,0.64
257,839.13167,1.1,3.72,18.06,13.73,1.03,1.59,4.7,1.36,0.22,0.05,0,0,0,0,0,0,2.48,1.02,0,0,0,0,0.32,0,0,0.81,0.64
258,743.6083,0,25.75,5.44,18.09,3.29,3.49,1.14,3.29,0.42,0.14,0,0,0.2,0,0,0,1.87,3.28,0,0,0,0,0,0.26,0,0.14,0.13
259,726.20862,0.32449,12.88,3.26,15.81,2.24,3.08,0.7,17.3,0.33,0.54,0.31,0,0.97,0,0,0,1.33,1.82,0,0,0,0,0,0.16,0,0.27,0.05
260,747.48464,1.43828,29.88,4.81,19.34,1.86,2.73,0.84,1.66,0.38,0.09,0,0,0,0,0,0,2.4,0.58,0,0,0,0,0,0,0,0.28,0.07
261,780.89578,1.47,7.79,18.29,15.5,1.13,1.88,4.66,2.9,0.3,0.11,0.09,0,0.13,0,0,0,2.94,0.42,0,0,0,0,0.74,0.43,0,2.78,0.33
262,760.90862,1.68,8.05,26.53,11.86,1.29,1.5,6.52,2.75,0.22,0.1,0.06,0,0.13,0,0,0,3.22,0.59,0,0,0,0,0,0.11,0,1.91,0.79
263,761.63189,1.66,6.02,25.64,15.22,0.75,1.57,7.34,0.54,0.24,0,0,0,0,0,0,0,2.94,0.11,0,0,0,0,0,0.09,0,3.08,0.6
264,800.75884,1.17,15.78,15.81,8.26,5.44,2.58,4.23,1.1,0.21,0,0,0,0.06,0,0,0,4.46,3.16,0.04,0,0.08,0,0,0.13,0,2.48,0.8
265,805.81391,0.74545,37.84,3.53,9.56,1.18,1.98,0.77,3.58,0.24,0.17,0.1,0,0.23,0,0,0,1.86,3.01,0,0,0,0,0,0.14,0,0.23,0.05
266,736.29412,0.39465,11.75,1.97,10.76,1.45,2.74,0.39,23.4,0.24,0.65,0.43,0,1.22,0,0,0,1.12,0,0,0,0,0,0,0.34,0,0.26,0
267,758.37698,0.55251,26.62,2.32,5.81,7.84,4.5,0.62,1.93,0.28,0,0.05,0,0.11,0,0,0,0.88,0,0,0,0,0,0,0,0,0.41,0.09
268,776.22999,1.9,6.53,5.85,3.85,0.3,0.52,1.56,1.61,0.06,0,0.06,0,0.06,0,0,0,1.97,0.61,0,0,0,0,2.04,0.12,0,1.14,1.63
269,762.99,1.87678,44.78,3.32,3.76,1.51,1.96,0.65,14.09,0.12,0.53,0.33,0,0.9,0,0,0,0.59,9.3,0,0,0,0,0,0.57,0.13,0.15,0
270,977.42159,0,4.97,3.05,3.88,0.38,0.8,0.83,0,0.13,0,0,0,0,0,0,0,1.42,0,0,0,0,0,0,0,0,0.5,0.18
271,777.32836,1.18,4.48,21.29,10.74,1.2,1.5,5.51,4.2,0.21,0.12,0,0,0.18,0,0,0,3.54,0.61,0,0,0,0,0.6,0.08,0,1.44,0.9
272,751.59472,1.4,15.98,19.9,13.31,1.73,3,4.77,35.27,0.23,0.91,0.54,0,1.68,0,0,0,1.89,3.75,0,0,0.1,0.07,0.35,1.05,0,1.33,0.54
273,831.65979,0.87,7.91,25.79,17.85,1.09,2.11,6.72,1.42,0.32,0,0,0,0.07,0,0,0,6.73,0.1,0,0,0,0.09,0,0,0,3.85,0.9
274,728.97904,1,6.09,13.6,14.08,1.75,2.52,3.36,14.96,0.28,0.38,0.3,0,0.59,0,0,0,3.44,2.89,0,0,0.08,0.09,0.54,0.31,0,1.43,0.61
275,755.14085,1.23657,16.23,3.46,20.49,2.77,3.28,0.85,1.22,0.48,0.08,0,0,0,0,0,0,1.49,2.42,0,0,0,0,0,0.09,0,0.15,0.04
276,890.4337,1.34,6.71,20.77,10.69,0.67,1.18,5.94,1.73,0.18,0,0,0,0.07,0,0,0,3.62,0.32,0,0,0,0,0,0.05,0,2.16,0.52
277,869.72532,1.23,6.82,19.26,13.02,1.09,1.78,5.29,3.23,0.26,0,0.06,0,0.12,0,0,0,3.58,0.75,0,0,0,0.08,0.08,0.07,0,1.9,0.58
278,715.2812,0.84192,11.18,4.44,19.98,1.84,3.21,1.22,0.23,0.52,0,0,0,0,0,0,0,1.21,0,0,0,0,0,0,0,0,0.45,0
279,739.5741,0,32.52,2.5,13.21,2.21,2.74,0.59,6.61,0.33,0.24,0.12,0,0.44,0,0,0,1.17,4.93,0,0,0,0,0,0.18,0,0.15,0.04
280,776.47167,1.64,9.88,19.93,14.57,2.17,2.42,4.82,7.4,0.31,0.22,0.13,0,0.36,0,0,0,3.29,1.36,0,0,0,0,0.73,0.13,0,1.01,0.83
281,858.20429,1.47,22.65,18.36,12.06,2.95,2.27,4.81,2.93,0.26,0.11,0.07,0,0.15,0,0,0,4.39,3.1,0.05,0,0,0,0,0.2,0,2.34,0.84
282,798.8682,1.76,16.19,18.57,8.01,1.21,1.24,5.09,4.36,0.14,0.13,0.09,0,0.16,0,0,0,4.43,1.16,0,0,0.1,0,0.14,0.15,0,1.49,0.74
283,694.52261,0,35.26,1.89,6.83,0.85,1.62,0.41,5.17,0.2,0.22,0.11,0,0.3,0,0,0,1.38,1.75,0,0,0,0,0,0,0,0.15,0.1
284,767.05928,0.95593,9.21,4.34,27.48,3.29,4.45,0.86,0.76,0.64,0,0,0,0,0,0,0,1.76,1.16,0,0,0,0,0,0,0,0.26,0
285,686.6033,0,49.35,1.49,4.61,1.51,0.89,0.28,0.1,0.13,0,0,0,0,0,0,0,0.84,8,0,0,0,0,0.09,1.43,0,0.19,0
286,728.12048,1.73646,36.58,3.06,12.2,1.27,1.92,0.73,1.88,0.26,0.1,0,0,0.11,0,0,0,2.28,1.17,0,0,0,0,0.06,0.07,0,0.24,0
287,718.7015,0.77176,35.17,2.89,10.92,2.48,2.72,0.65,10.87,0.25,0.38,0.2,0,0.61,0,0,0,1.88,6.74,0,0,0,0,0,0.31,0,0.33,0
288,759.02596,0.36834,16.65,3.18,21.78,2.35,3.43,0.55,3.37,0.46,0.14,0,0,0.19,0,0,0,1.79,0.68,0,0,0,0,0,0.11,0,0.08,0
289,723.20928,1.19272,31.74,4.78,14.09,3.4,3.53,0.96,13.02,0.31,0.42,0.23,0,0.82,0,0,0,1.4,0.79,0,0,0,0,0,0.19,0.08,0.35,0
290,737.51315,1.71015,60.19,3.01,8.09,1.54,1.19,0.65,0.69,0.2,0.12,0,0,0,0,0,0,1.24,10.85,0,0,0,0,0.07,0.71,0,0.27,0.1
291,736.42567,1.53475,35.36,3.99,12.2,5.21,4.07,0.97,10.21,0.22,0.25,0.2,0,0.37,0,0,0,0.49,1.02,0,0,0,0,0,0.07,0,0.24,0
292,749.93147,1.78908,10.85,3.67,16.38,1.97,2.57,1,0.51,0.4,0,0,0,0,0,0,0,1.05,0.86,0,0,0,0,0,0,0,0.5,0.13
293,712.14154,5.18307,19.13,6.71,17.11,1.55,2.59,1.36,3.43,0.36,0.13,0.07,0,0.18,0,0,0,1.88,0.36,0,0,0,0,0,0.09,0,0.46,0.09
294,962.47734,0,16.41,1.73,3.36,0.53,0.41,0.45,0.3,0.08,0,0,0,0,0,0,0,0.49,1.95,0,0,0,0,0.05,0.36,0,0.15,0
295,763.52497,1.56106,34.98,3.47,12.94,1.66,2.48,0.77,9.13,0.29,0.29,0.15,0,0.54,0,0,0,1.11,0,0,0,0,0,0,0,0,0.29,0.05
296,762.30594,0.94716,41.33,2.48,6.7,2.38,1.5,0.57,1.01,0.17,0.1,0,0,0,0,0,0,1.26,3.84,0,0,0,0,0.11,0.39,0,0.18,0.06
297,737.31144,1.61368,8.28,2.28,14.16,1.26,2.06,0.53,3.71,0.32,0.14,0.09,0,0.22,0,0,0,1.07,1.03,0,0,0,0,0,0,0,0.22,0
298,702.93304,1.56983,25.79,2.71,11.76,3.82,2.58,0.59,0.77,0.3,0.07,0,0,0,0,0,0,1.18,6.67,0,0,0,0,0,0.2,0,0.18,0
299,704.85336,1.92063,28.07,3.76,8.42,6.1,4.21,0.99,12.42,0.25,0.38,0.25,0,0.68,0,0,0,1.44,0,0,0,0,0,0.06,0.16,0,0.47,0.06
300,719.96438,8.54198,17.77,5.42,9.84,2.23,2.95,1.05,7.73,0.33,0.27,0.16,0,0.52,0,0,0,1.39,0,0,0,0,0,0,0.08,0,0.34,0
301,721.08694,1.50844,18.68,3.69,13.21,1.26,2.16,0.83,3.86,0.33,0.18,0.1,0,0.22,0,0,0,1.83,1.23,0,0,0,0,0,0.06,0,0.46,0
302,774.50501,1.41197,16.13,3.19,8.35,1.14,1.58,0.77,4.07,0.19,0.15,0.09,0,0.23,0,0,0,1.76,1.81,0,0,0,0,0.1,0.1,0,0.22,0.07
303,783.44164,0.39465,10.98,5.54,16.6,1.13,2.16,0.99,1.38,0.35,0.06,0,0,0.08,0,0,0,2.49,0.07,0,0,0,0,0,0,0,0.4,0
304,761.87621,0.7016,26.07,5.47,21,2.4,3.21,1.18,1.12,0.46,0.08,0,0,0,0,0,0,2.07,4.14,0,0,0,0,0,0.27,0,0.24,0
305,775.268,1.08748,40.41,4.28,15.12,1.12,2.32,0.87,0.2,0.33,0,0,0,0,0,0,0,1.18,3.53,0,0,0,0,0,0.24,0,0.37,0.07
306,747.87929,0.58759,17.25,3.49,12.86,1.4,2.91,0.78,27.49,0.26,0.83,0.51,0,1.46,0,0,0,1.48,6.99,0,0,0.1,0,0,0.27,0.18,0.67,0
307,734.09285,1.71892,24.84,3.37,12.57,3.13,2.96,0.76,3.94,0.29,0.14,0.08,0,0.21,0,0,0,1.93,0.16,0,0,0,0,0,0,0,0.34,0
308,956.56442,0,11.65,3.81,6.25,1.28,1.29,0.95,2.06,0.13,0.07,0,0,0.1,0,0,0,1.57,0.11,0,0,0,0,0,0,0,0.44,0
309,725.75258,0.22802,16.75,3.28,16.49,2.41,3.47,0.63,25.84,0.36,0.77,0.47,0,1.38,0,0,0,1.17,1.26,0,0,0.07,0,0,0.08,0.08,0.32,0.06
310,740.81067,0.51743,29.38,4.71,16.36,1.25,2.31,0.93,1.06,0.34,0.05,0,0,0,0,0,0,2.23,0.33,0,0,0,0,0,0,0,0.47,0
311,761.73589,0.18417,40.05,3.91,12.12,1.39,2.3,0.8,3.21,0.29,0.14,0.09,0,0.22,0,0,0,1.63,2.71,0,0,0,0,0,0.13,0,0.33,0.05
312,817.4514,1.08,5.9,17.72,9.89,0.65,1.15,4.78,2.84,0.16,0.09,0,0,0,0,0,0,3.52,0.33,0,0,0,0,0.18,0.17,0,2.51,0.51
313,816.1691,1.14,8.52,21.36,14.85,1.09,1.97,5.84,8.36,0.28,0.24,0.18,0,0.36,0,0,0,4.82,0.43,0,0,0,0.08,0.19,0.28,0,2.87,0.69
314,830.35539,2.13,10.32,15.37,10.29,1.07,1.47,4.15,1.58,0.2,0.11,0,0,0,0,0,0,3.49,1.75,0,0,0,0,0.67,0.38,0,1.26,0.62
315,702.53839,0.21925,5.07,5.51,24.76,3.48,3.7,1.22,0.59,0.52,0.06,0,0,0,0,0,0,2.39,2.34,0,0,0,0,0.09,0,0,0.23,0.14
316,719.65743,0.49989,52.79,2.62,10.72,2.6,2.36,0.67,2.23,0.25,0.12,0,0,0.14,0,0,0,1.47,6.24,0,0,0,0,0.07,0.1,0,0.34,0.05
317,727.04177,2.67485,53.06,3.62,10.53,1.85,2.19,0.85,0.81,0.29,0.11,0,0,0,0,0,0,1.26,6.02,0,0,0,0,0.06,0.94,0,0.26,0.05
318,819.51832,1.36,24.68,12.18,5.45,2.64,2.83,3.83,34.41,0.1,0.83,0.61,0,1.27,0,0,0,1.17,3.14,0,0,0.22,0,1.16,0.37,0,0.92,0.41
319,736.25904,2.0171,52.31,4.34,11.39,2.8,2.69,1.1,5.11,0.26,0.21,0.11,0,0.28,0,0,0,2.15,6.21,0,0,0,0,0.12,0.19,0,0.52,0.09
320,815.36985,1.58,14.52,6.65,3.48,1.66,1.73,2.2,21.41,0.08,0.57,0.45,0,0.83,0,0,0,0.64,1.72,0,0,0.12,0,0.67,0,0,0.72,0.26
321,747.31801,1.93817,57.95,4.06,15.05,2.1,2.63,0.93,1.5,0.34,0.2,0,0,0.09,0,0,0,3.08,1.31,0,0,0,0,0.15,0.11,0,0.34,0.1
322,734.71552,1.56983,15.77,9.75,23.02,1.68,3.09,2.25,2.42,0.43,0.12,0,0,0.12,0,0,0,2.88,0.54,0,0,0,0,0,0.13,0,0.69,0.06
323,766.15597,1.50844,44.94,3.25,12.48,1.4,1.65,0.67,0.93,0.29,0.06,0,0,0.06,0,0,0,0.89,5.79,0,0,0,0,0.04,0.13,0,0.52,0.04
324,744.4853,2.18373,7.13,2.17,12.24,1.33,1.78,0.52,0.38,0.26,0,0,0,0,0,0,0,0.92,0.95,0,0,0,0,0,0,0,0.11,0.05
325,756.62298,2.40298,46.61,1.3,10.96,1.52,2.42,0.26,3.35,0.28,0.16,0.08,0,0.27,0,0,0,0.38,4.99,0,0,0,0,0,0.06,0,0.1,0
326,759.52585,0.28941,7.08,4.88,28.23,3.15,4.18,1.23,3.38,0.6,0.13,0.09,0,0.18,0,0,0,1.6,1.52,0,0,0,0,0,0,0,0.17,0.06
327,747.48464,0.55251,6.14,4.97,23.35,4.65,4.32,1.08,0.27,0.57,0,0,0,0,0,0,0,1.05,1.88,0,0,0,0,0,0,0,0.06,0.06
328,743.64105,108.82604,25.7,9.41,11.02,1.35,1.46,2.14,1.68,0.22,0.1,0,0,0.08,0,0,0,3.02,3.93,0,0,0,0,0.45,0.65,0,1.06,0.38
